,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
1822,1822,Tom added a modal particle to the sentence.,This polite sentence instantly turned into a curse.,"The modal particle changed the intention of the sentence from polite to commanding, expressing anger instead of politeness.",0.013646696168126417,0.06381920965625829,0.02017715329559071
1823,1823,Tom suffered convulsions.,Tom has an electrical malfunction of the brain.,Tom has had an abnormal burst of electrical activity in the brain.,0.03161514873060458,0.03213677716273445,0.029260901759455102
1824,1824,Lily has a sudden cardiac arrest.,Lily died of cerebral ischemia.,Lack of oxygen to the brain caused by a blocked artery to the heart.,0.10156368071319063,0.18999342353595658,0.08913867623347828
1825,1825,Tom put the maggots in ice water.,They're all dead.,"The cold temperature of the ice water shocked the maggots, leading to their death.",0.026156319695386693,0.019362990333766317,0.05841770952227339
1826,1826,John wanted to take in extra nutrients.,He ate broccolis.,Broccolis are a good source of many vitamins and minerals.,0.07174507186165689,0.083503456877961,0.08911209621353823
1827,1827,Tom likes reading books.,He is very knowledgeable.,He reads to gain information and develop his understanding of the world.,0.014775356904743759,0.025942376527594374,0.01618811485655348
1828,1828,There are more workers on the square than in the company.,The number of workers on the square being employed is more than the number of those in the company.,More workers needed to serve the public on the square.,0.021634818231314974,0.023703983663263456,0.02443387610617058
1829,1829,Lucy and Tom are not ready for the coming of a baby.,They will take actions for contraception.,They want to avoid an unintended pregnancy.,0.014122670979833897,0.05121026771469056,0.0132163507157889
1830,1830,They are having a lunch break.,It is about 3锛00pm now.,It is time for the workers to take a break and recharge.,0.0011306204699987764,0.004916106327770609,0.007227611981121198
1831,1831,Tom suffers from asthma.,He is allergic to dust.,Dust triggers asthma symptoms in Tom due to his allergy to it.,0.21122369310085984,0.22710081138229293,0.2516970074399015
1832,1832,I observed  the natural ends the tips of a linear chromosome through the microscope.,"After looking at the data, I learned that it is called telomere.","Telomeres are protective ends of chromosomes, preventing them from damage or fusion.",0.17668092086498496,0.1697497160179858,0.25260320813770043
1833,1833,He has embezzled money from the public fund.,He's under arrest.,"He misused public funds, therefore he was arrested.",0.005047008269633558,0.006374165939224862,0.013522109194461354
1834,1834,Andy saw a hellbound in my house yesterday.,It must be her imagination.,"There are no such things as hellbound, so it must have been her imagination.",0.0030836521085294945,0.007973969066422682,0.003984761804214702
1835,1835,Intuition cannot be tested yet.,Some people does not believe intuition.,People don't believe intuition because it cannot be objectively proven or tested.,0.01080291860961931,0.01917907848984264,0.010786826568968495
1836,1836,The farmer has put a pond liner on the road.,There is no water in the soil.,The liner is to prevent water from entering the soil and causing erosion.,0.026715233828168303,0.04756273354136043,0.04043612033150203
1837,1837,The dog brought fleas to the ward.,The sick people were biten.,The dog's fleas spread and caused the sick people to be bitten.,0.01697599560188653,0.01972077139938992,0.061157107293951435
1838,1838,The workers are required to protect topsoil from wind erosion.,They planted rows of trees as shelterbelts.,Trees provide a windbreak to reduce wind erosion of topsoil.,0.12443051601878569,0.17468606863382488,0.2181766846402595
1839,1839,Scientists are studying the state of unresponsiveness to a specific known antigen.,Scientists named it tolerance.,Tolerance is the body's way of not reacting to an antigen it is familiar with.,0.04582300866277525,0.032148905543120075,0.07653001830567395
1840,1840,Researchers found a primate that ate leaves in the forest.,They are called langurs in the literature.,Langurs are primates known for their leaf-eating diet and specialised digestive systems.,0.24371801863873022,0.011280313196454386,0.31738326137265765
1841,1841,He has rainwater on his fingers.,He shouldn't have contact with electricity to avoid electric shock.,"Rainwater is conductive, and could cause electric shock if electricity is present.",0.0013817182132847853,0.04848449753705649,0.0011153214637194975
1842,1842,The hunter intended to make the warble uglier.,He plucked all its plumages.,He wanted to make the warble less attractive to predators.,0.19728041121576737,0.23716007357998292,0.12088377568357841
1843,1843,Einstein accumulated experience in barriers.,He eventually succeeded in becoming a great inventor.,Einstein worked hard to overcome his own limitations and innovate new solutions.,0.013848481919188103,0.025281252886010543,0.025332959603650965
1844,1844,The flakes fell on the back of penguins.,They shook their backs off the flakes.,Penguins shake their backs to remove the flakes because they are uncomfortable.,0.007156187377176293,0.0040036684041798885,0.010475236837102518
1845,1845,This is a book about dynamics.,This book introduces changes in the state of something.,Change is a fundamental principle of nature.,0.004415855785117892,0.006981832796460137,0.009318719804646498
1846,1846,One of Tom's ramjet needs energy.,Tom added some paraffin oil to the ramjet.,Paraffin oil provides combustible material for the ramjet's engine to generate energy.,0.009773369700108914,0.035022251681179284,0.02023585817052373
1847,1847,The Chinese army showed super capacity in the war and won a great victory.,"The Chinese commander said that thanks to the right strategy,.","Excellent coordination, combined with overwhelming numbers, enabled victory.",0.06373614779981471,0.05312907530795878,0.07297619577946626
1848,1848,The one-year-old Tom's teeth began to stick out of his gums.,Tom's mother said he was teething.,Teething is the normal process of babies getting their first set of teeth.,0.010143736714245214,0.011417452666462134,0.008126541423130516
1849,1849,John has experienced field survival.,He was bited a lot by mosquitoes.,"Mosquitoes are attracted to sweaty, smelly bodies, which John likely had in a field survival situation.",0.01523860111292935,0.017177747779703705,0.016234100449817275
1850,1850,Farmers planted some trees in the zone.,The trees almost all died.,"Lack of water, nutrients, or sunlight caused the trees to die.",0.0018220758462932493,0.0023596877093346345,0.01160010056515346
1851,1851,Penicillin is now outdated because our excess use of it.,Researchers produced Penicillinases to deal with this problem.,"Penicillin was overused, leading to bacteria developing resistance to it.",0.7492554854553001,0.6278634171109231,0.506211105363079
1852,1852,The baby is growing up.,He can't wear his former clothes.,The baby is growing and therefore needs bigger clothes.,0.010661356088462214,0.015193632969237899,0.009734325109845928
1853,1853,Wang breathed small droplets of water contaminated by the bacteria.,Wang was infected by the bacteria.,"Wang inhaled the bacteria-contaminated water droplets, causing the bacteria to enter his body, leading to infection.",0.025775534363618985,0.11591271767760715,0.04953909424961967
1854,1854,These years he had accumulated abundant experience.,He had evolution more quickly.,He made use of opportunities and learned from past mistakes.,0.005936461880680793,0.010142677651103467,0.012829149839244275
1855,1855,Tom is making steamed buns.,He put some amines in the bowl.,Tom is adding amines to the steamed buns to give it a pleasant aroma.,0.02100279957875821,0.02169177399798954,0.04428501232255158
1856,1856,Streptomyces scabies found in soil where John grew potatoes.,The potatoes he grew had russet disease and were therefore inedible.,"Infection by S. scabies caused russet disease, making the potatoes inedible.",0.1571305372469882,0.12444882660848959,0.20572969940398295
1857,1857,The Sawfly is to lay eggs.,It flies to a plant stem.,To lay its eggs in the plant where the larvae can feed.,0.004660141233684572,0.015017713277125033,0.045165637455678864
1858,1858,Tom listens to music when he is tired of studying.,He felt noticeably more relaxed.,"Listening to music releases stress, reducing tension and resulting in a feeling of relaxation.",0.03059157901071371,0.0405813179874216,0.04780074822558534
1859,1859,Gastropods are relatively soft.,They can be easily hurt.,"Gastropods have a soft body and an exposed mantle, making them vulnerable to their environment.",0.0015638130056056466,0.0056397913336919,0.002647462421725502
1860,1860,Tom followed the flamingo to go back their habitat.,He found that there are a lot of flamingos.,Flamingos gather in groups to find food and protection in their natural habitat.,0.006617797373901778,0.012664588848121888,0.014770294365123825
1861,1861,I had a Colonoscopy check.,I got terrifed of the instrument for examining the whole colon.,Fear of the unknown; unfamiliar procedure and instruments.,0.15553248759401075,0.1102867062454396,0.11610550073197823
1862,1862,Emily likes to sell processed chickens.,Frozen chickens weigh more and make more money.,"Frozen chickens have more water weight, making them heavier and thus more profitable.",0.025945365174539606,0.0529209108433331,0.022173321132419287
1863,1863,Jack has been working for railroads for many years.,He is familiar with all special procedures.,Experience has taught Jack the nuances of railroad procedures.,0.012803521545950401,0.015244760586046536,0.024143615439519112
1864,1864,The propeller is working.,The metal shaft is spinning.,The propeller is spinning due to the application of force to the shaft.,0.12648061174712186,0.12947017410707376,0.062358299671444115
1865,1865,He went to learn to skate today.,He skated for hours on the rink.,He wanted to improve his skating skills.,0.375273930854581,0.5198856036621734,0.2675172836330317
1866,1866,There is a report about the daily life of the president.,"The president has a reasonable schedule, regular exercise and a substantial schedule of work.",The president needs to remain healthy and productive in order to effectively carry out their duties.,0.026640906680696276,0.03836991785824396,0.028801240863205253
1867,1867,The engine has broken.,Tom found a adhesive with top viscosity.,Tom found an adhesive with high viscosity to repair the engine's parts securely.,0.05009338514378632,0.07092212112939159,0.05167966494402958
1868,1868,The man has commited sins such as robbery.,He gets paralysis.,His disobedience of divine law caused spiritual imbalance which resulted in physical paralysis.,0.0027220806944639954,0.0085490315671538,0.032277729329266994
1869,1869,Lucy gave birth to twins but couldn't afford the living of them.,She sent them into different strange families.,She was unable to provide for them financially.,0.024202652897711053,0.02555481797196616,0.026244458430805737
1870,1870,Cathy likes to keep bees in her spare time.,Cathy wears special clothing to protect herslef.,Cathy wears special clothing to protect herself from bee stings.,0.012192598501014376,0.006469798757172557,0.018927890010565773
1871,1871,Scientists wants to explore something related to carbamic acid.,They have found urethanes and carbonic acid.,"Urethanes and carbonic acid are both derivatives of carbamic acid, allowing scientists to explore its properties.",0.07034559672891953,0.0492695541221891,0.08222377538199442
1872,1872,John wants to know how chromatids appear.,The teacher asked him to observe the anaphase of spindle fibers division.,Observing anaphase will show how chromatids are divided and separated.,1.3634676680114746,1.9173472490263401,1.7921130251947481
1873,1873,Tom likes geology and biological.,He chooses to study paleontology.,Paleontology combines the studies of geology and biology.,0.612898928869352,0.9341562616262147,0.720514607167444
1874,1874,The fisherman stopped the movement of the crab.,The crab caught the fisherman's hand by its pincers.,The crab was defending itself from being harmed.,0.27913155320333605,0.20956755558457338,0.2212775254743127
1875,1875,Air bubbles developed in the water column.,Tensiometers failed.,Air bubbles interfere with the pressure readings of the tensiometer.,0.360653834605525,0.14138762124860224,0.03088996034881467
1876,1876,There are hammerheads in the aquarium.,They consume a lot of sweets every day.,Hammerheads need extra sugar to maintain their large size and high metabolism.,0.0035937421693598057,0.06275810573520457,0.007952819789618983
1877,1877,He was in need of money.,He sold his artifacts for a large of money.,He needed the money to cover expenses or pay off debt.,0.009422626212196895,0.018844531549036373,0.013156406383442147
1878,1878,The heart contracted.,The valves of the heart closed.,"The heart contracts, closing the valves, in order to pump blood through the body.",0.03169390264862285,0.06431898257975745,0.04332831129710004
1879,1879,I have a sweet tooth and feel dizzy sometimes.,My doctor wants me to be tested for diabetes.,"My symptoms suggest I may have diabetes, so my doctor wants me tested.",0.006608516022239298,0.0249414520024071,0.009062790031347226
1880,1880,Tom has observed that there some leaves attaching to the trunk.,He recognized that it is a plam.,"The palm tree is known for its fronds that grow directly from the trunk, giving it its characteristic appearance.",0.003951418797064494,0.00862751825669052,0.04886308697861272
1881,1881,Tom's heart beat faster because of smoking.,The doctor injected Tom with amiodarone.,Amiodarone is used to restore normal heart rhythm when it is irregular due to smoking.,0.03607698483858948,0.055027487327903093,0.059634716915513857
1882,1882,The soldier was thinking how to kill the dragon.,He excluded the usage of posion.,The soldier may fear that poison could harm innocent bystanders.,0.003105076454336293,0.003530794766953281,0.026523037553188824
1883,1883,I catch a fever.,Fleas bite me today.,"Fleas are carriers of disease, and can spread a fever through biting.",0.06999454111692766,0.08675702309340169,0.04219450979315381
1884,1884,Jack's country is at war.,He was resettled in Russia.,Jack was resettled in Russia due to war in his country.,0.05820987902206716,0.05059749654679596,0.06647220900257815
1885,1885,Tom wants to made some cider.,Tom stores some apple juice.,Tom needs the apple juice to make the cider.,0.11880478381863427,0.13097903048585016,0.13707465995483692
1886,1886,Historians studied the characteristics of human society in various eras.,They found that the enactment of law was an essential cornerstone of social development.,"Rule of law establishes societies, preventing chaos and enabling growth.",0.04257365634781668,0.06194026819013055,0.049125115298039826
1887,1887,John gave us a formal presentation of his idea.,More people in us were attracted by it.,John's formal presentation style was engaging and interesting.,0.020131350951224654,0.022150059910584455,0.030492534992480738
1888,1888,The Cockroaches infected Tom.,Tom might have salmonella.,Salmonella is a common result of ingesting contaminated cockroach droppings.,0.01959604587119467,0.030737396518619592,0.0321974968269683
1889,1889,Linda likes to rub her nostrils with her fingers.,She often gets nosebleeds.,"Allergic irritation caused by rubbing irritates the blood vessels in Linda's nostrils, leading to nosebleeds.",0.23368256627144182,0.14959578761483272,0.13991476742452558
1890,1890,The man will have a baptism next week.,He will make a public confession in the presence of others.,To accept and proclaim the Christian faith publicly.,0.008936915838536072,0.023702949109763345,0.028738945904007534
1891,1891,Tom eats an egg every day.,His body is filled with protein.,"Eggs are a great source of protein, providing a nutritious way for Tom to get the nutrients he needs.",0.038153733361753144,0.03552424124355139,0.051295910908286224
1892,1892,Lucy is suffering from depression.,The doctor gave her some protriptyline.,Probriptyline is an anti-depressant that can help to reduce symptoms of depression.,0.01244331560723817,0.015573394927926228,0.023080699909567418
1893,1893,I poured some oil on the polyester by accident.,It was stained easily.,"Polyester is hydrophobic and oil-resistant, so the oil does not mix in and stains easily.",0.03473253036984158,0.03364391054749471,0.030396733853477836
1894,1894,Tom opened an attachment to an unknown email.,His computer was infected with a virus.,"Unknown emails can contain malicious software, like viruses.",0.021867660762124055,0.04572050587751269,0.04029478629873148
1895,1895,Phototropism indicates growth towards the light.,A plant grows towards the light throughout the life.,"Plants need sunlight to photosynthesize and grow, making them attracted to light.",0.024206028709659367,0.027294659048064114,0.02733308976437797
1896,1896,There were some uncontrollable conditions here.,Bossed took care of them immediately.,The boss acted quickly to prevent further disruption to the workplace.,0.0022985946169970287,0.01498025571302513,0.0019025648004652067
1897,1897,Strong interactions occur between gluons.,These carrier particles were close to each other.,Gluons are attracted to each other by the strong force.,0.019029982263327708,0.020697899571747905,0.20394814081610704
1898,1898,Tom keeps pheasants in the summer.,Pheasants are going through the brooding stage.,Pheasants breed in the summer to produce chicks for the fall.,0.0140895302951585,0.07113189417959691,0.022762145609521858
1899,1899,The biologist present a picture of Hominoids.,The audience saw they have no tails.,No tails because hominoids evolved from primates with short tails that eventually disappeared over time.,0.007644917485556757,0.010122760245284027,0.16534841800862618
1900,1900,The microwave has complex circuits.,It releases radiation when at work.,"The radiation is used to heat food molecules, causing them to vibrate and produce heat.",0.011427902108081927,0.025709149502383687,0.017005933896724685
1901,1901,The intensity of the electricity lost.,The result is in an attenuation.,Decreasing signal strength due to reduced transmission power.,0.03413871343225174,0.08572496663732018,0.04318903062184848
1902,1902,Tarsiers are the dominant inhabitants in this forest.,The most advanced group of prosimians in relation to the higher primates controlled this forest.,"Tarsiers have incredible eyesight, enabling them to spot predators and scavenge for food.",0.010997882023212556,0.018166332100800896,0.014486163060383432
1903,1903,Spring comes.,Most bonsai just begin their growth cycle.,"Days become longer with more sunlight, encouraging bonsai to start growing again.",0.007240506087840104,0.05216496766736221,0.006867338605831714
1904,1904,The cottonmouth is hungry.,He ate another snake.,"Cottonmouths are opportunistic predators, so they will eat what prey is available.",0.09807629384312508,0.04544661741579888,0.054021984120180895
1905,1905,Mike got a firefly.,Mike fed it with some small insects.,"To keep the firefly alive and healthy, Mike fed it small insects.",0.005809810215072009,0.025820232404489663,0.0034965404787710356
1906,1906,The Middle East is short of fresh water.,Some countries go to war because of fresh water.,A lack of water drives conflict as nations battle to secure scarce resources.,0.027514482618124884,0.04055655792306709,0.036677603587147674
1907,1907,Asthma developing late in life doesn't have postive skin tests.,He or she tends to be nonallergic.,Immune system may not have had time to develop hypersensitivity to allergens.,0.005962721655886187,0.007609369180672681,0.11935015353803598
1908,1908,Lucy has a better awareness than Tom when doing work.,Lucy was more successful than Tom.,Lucy was more organized and detail-oriented than Tom.,0.025218718642075408,0.025030516297748294,0.02937083912483682
1909,1909,This region is of great density.,It has production from local people.,High population density leads to increased localized production.,0.022375669992485744,0.049281031177394456,0.04062817361215208
1910,1910,The cat was shaved on his back.,The polka dotted ski under his fur of that part was revealed.,The cat was shaved to identify and remove any existing skin issues.,0.07384166461433717,0.10325522498460242,0.05801287766793201
1911,1911,Tom lives on a prairie.,His life is often disturbed by herds or terrible weather.,"Herds and bad weather are common on prairies, disrupting Tom's life.",0.010679536504952448,0.02370125708168683,0.012545715613489557
1912,1912,He wanted to eat some nuts to ingest folic acid.,He bought some hazelnuts.,"Hazelnuts are rich in folic acid, a vital nutrient.",0.004748875332066874,0.0166381451964266,0.00933351318649856
1913,1913,My dad knew his cancer.,He bought packs of cigarettes.,He was likely trying to cope with his diagnosis.,0.06102552849762244,0.01444669334696902,0.04967383419137399
1914,1914,Liu Xuan has a strong ability to keep balance.,She has got the first prize in the Olympics.,Her excellent skills in coordination and agility have helped her excel in the Olympics.,0.012263229487129212,0.011656738763247139,0.028047581308417245
1915,1915,A group of people came to the zoo to watch the bears.,The bears hid in fear.,The bears were scared by the sudden presence of people.,0.015396497474840383,0.017035061225402565,0.0183193814473126
1916,1916,Biologists use experiments to get proteins into the matrix.,They found that chaperones bound to protein.,Chaperones help correctly fold proteins into the matrix.,0.16872778834422394,0.26788823391300454,0.22768932072113546
1917,1917,Remeber to wear a helmet when riding your motocar.,It is of liitle use when a car accident really happens.,Helmets provide only limited protection in a car accident.,0.007650176821267021,0.02450190931447701,0.023582985321819825
1918,1918,Eric carefully checked the properties of this building.,Eric said this building has a majestic appearance.,"The building is large and detailed, with impressive architecture.",0.007997602727166974,0.023326034262655105,0.01001331623191643
1919,1919,The occurrence of Roseola has been investigated.,The reported results were mainly involved the childhood stages.,Roseola is most common in children under the age of five.,0.03535117895578402,0.04662384025861756,0.02729288996570302
1920,1920,Jessy only eats vegetables.,This is her lifestyles.,Jessy follows a plant-based diet due to health and environmental reasons.,0.008679157912306414,0.020975357104507854,0.029235882799970896
1921,1921,Mark took some drugs known as mucolytics.,The mucus in his lungs was decomposed.,"Mucolytics break down mucus, making it easier to cough up and expel.",0.014795459226474114,0.145903085478266,0.026421614716790987
1922,1922,John fed the Sculpins with their fish food and herring eggbeds.,The Sculpins ate both kinds.,The Sculpins ate the fish food and herring eggbeds because they are both food sources.,0.08372007071411476,0.09535407087831378,0.14863080050690858
1923,1923,He is diagnosed with pancreatitis.,He drank too much recently and his pancreas got inflammed.,Excessive alcohol consumption caused inflammation of the pancreas.,0.0018275588749879037,0.028667351031976054,0.028057126767520278
1924,1924,Tom was elected as a sheriff.,He was reponsible for his own department.,Tom was chosen to lead and protect the community.,0.010811424198909987,0.007632338015482685,0.01129051112288036
1925,1925,They wanted to make bars.,They bought lots of mental.,They needed metal to construct the bars.,0.010570389504509982,0.007835131497437418,0.009794378526550034
1926,1926,She is pregnant.,He needs to use ultrasound to detect the condition of the fetus.,Ultrasound uses sound waves to evaluate the position and health of the fetus.,0.11198194820372033,0.034553842879878886,0.07329422067364469
1927,1927,The bananas jack bought were overripe.,Bananas give off a sweet smell.,"The overripe bananas give off more ethylene gas, which is responsible for their sweet smell.",0.2026990875575735,0.13286516544411736,0.47997693131102054
1928,1928,The professor asked the students to find natural satellites.,The students pointed directly to the moons.,The moons are natural satellites of a planet.,0.014577857978970418,0.012438209342243082,0.011650880649507785
1929,1929,"To adapt to new environment, the human gene pool has undergone some changes.",Human race has evoluted a little bit.,Humans evolved to better adapt to their changing environment.,0.04288204636193001,0.05384514509701236,0.057813331838445677
1930,1930,Using chemical stimuli is one of the aminal's instincts.,Crabs can find food by their instinct.,"Chemical stimuli are used as a way to detect food, as it is hard to locate food using sight underwater.",0.0023342290154299648,0.00975025367727765,0.006722537345938552
1931,1931,This guy believes in spiritualism.,This guy got religion.,He believes in an unseen power that exists beyond the physical world.,0.04186845368584488,0.04844779052762064,0.03143918129751292
1932,1932,The subjects were given steroids.,The results showed a range of symptoms from insomnia to death among them.,Steroids can cause a range of serious side effects due to hormonal imbalance.,0.011439443172520797,0.044946028444551,0.016676558942957224
1933,1933,The food Tom ate contained bacteria.,Tom suffered from  gastrointestinal illnesses.,The bacteria in Tom's food caused his gastrointestinal illnesses.,0.030292828741639615,0.044251517830202945,0.050076301334926764
1934,1934,He has something wrong with his muscles controlling the diaphragm.,He can't stop his hiccups.,"His diaphragm muscles are not responding properly, causing hiccups.",0.003778134749891907,0.004097510149118017,0.007746849865857863
1935,1935,Tom has to overcome all the barriers in front of him.,He finds that each barrier is more difficult than the former one.,"The challenges become harder as he progresses, requiring more skill and resilience to beat.",0.006428963465918513,0.012738274236239897,0.018858139678491093
1936,1936,Researchers study the spawning habits of lampreys.,Researchers found that lampreys lay eggs in the same way as salmon.,The lamprey has a similar life cycle to the salmon.,0.08830380222222649,0.11104472885965677,0.08127879102425253
1937,1937,The CT images of Tom's lungs showed Fibrosis.,The doctor's interpretation involved the affected functions of his lungs.,Fibrosis causes scar tissue in the lungs leading to decreased lung function.,0.028330174434157307,0.041304104077115204,0.0872813825556801
1938,1938,The winter was freezing cold.,Martens all survived the winter in special ways.,"They huddled in burrows, grew thicker fur, and stayed active to keep warm.",0.029979933546980326,0.04278231763158255,0.051984307165056094
1939,1939,I saw pregnant turtles three days ago.,I saw baby turtles this evening.,"They were nesting, and the eggs had hatched.",0.01937687896262695,0.011738042083242544,0.01267703463168642
1940,1940,Tom felt something wrong with his body and went to hospital.,The doctor asked him to do some examinations.,The doctor wanted to determine the cause of Tom's symptoms.,0.02341708167374661,0.022423736257933192,0.03289968008970059
1941,1941,There are some small insects.,They are crawlers.,Their small size allows them to move easily around obstacles.,0.025662133897698346,0.009628106691625652,0.022966663065004493
1942,1942,The fetus has a strong ability to survive independently of the woman's body.,This shows that he has a strong ability of viability.,"The fetus develops an independent respiratory, circulatory, and nervous system that allows it to survive.",0.01792690512074135,0.024379458866897376,0.04667638986866519
1943,1943,Tom always takes into some food which includes chitin.,He always keeps a healthy body and hardly suffers a disease.,Tom's consumption of chitin is key to his immunity and disease prevention.,0.013609877956946148,0.02719354490799004,0.017888284329189732
1944,1944,Tom has talents in English.,He can teach his own child.,Tom's understanding of English allows him to be an effective teacher for his own child.,0.01577503023110644,0.05623053979267273,0.02643545098688904
1945,1945,Too many tasks were assigned to the worker of strong ability.,He reached his limitations and broke down.,He was overwhelmed by an excessive workload.,0.016621587471375408,0.01679459939389147,0.022092451452876083
1946,1946,The model had a perfect posture.,The cameraman praised the perfect position of her body parts in relation to each other.,Her body parts were arranged in the correct way for the pose.,0.01096376970701894,0.01289545067742168,0.013005128334563076
1947,1947,Tom felt nervous.,All his skeletal muscles in his body contracted.,His body involuntarily tensed up in response to the emotions of fear and anxiety.,0.010479410245060562,0.013932605037602673,0.016890094716961044
1948,1948,He kept those albums.,These albums comfort him when he felt lonely.,The albums remind him of people who care about him.,0.014085356308713276,0.023532664879704818,0.017435862883198282
1949,1949,Jack's grandfather was a rancher.,He was very good at raising animals.,Jack's grandfather was experienced in animal husbandry and had years of practice.,0.01837745634673999,0.022009274287222314,0.019850458310779286
1950,1950,Mr. Smith bought a diamond for his wife.,His wife found an internal flaw in the diamond.,"The diamond had an internal imperfection, making it flawed.",0.021918238192412454,0.027497153683423696,0.023913710276858683
1951,1951,Food is digested in the body.,"The intestine makes adaptations, such as the enlarged sacculated parts of the colon.",The enlarged sacculated parts increase surface area for more efficient absorption of nutrients.,0.04610946403804543,0.058770369970243215,0.04015606692034544
1952,1952,This city became famous for tourism.,Soon it achieved significant growth.,"The city's beautiful attractions and abundance of activities drew in tourists, driving economic growth.",0.015338987029786878,0.031180356586247876,0.05654567567250763
1953,1953,He had been studying where calcification occurs.,He found that most of it was in the wrong tissues with accelerated calcification of arteries.,"Calcification occurs when calcium is deposited in tissues, over-accumulation in arteries can lead to hardening.",0.024196339990467906,0.07869269569295692,0.05495641945437294
1954,1954,The trout scrounged for food.,It caught a small fish below the surface.,The trout was searching for an available food source.,0.06648162341711485,0.08833764099359012,0.04599103531025175
1955,1955,Bob is wise.,He can use the knowledge guided by love to help others.,Bob is wise because he has the ability to use his knowledge compassionately to benefit others.,0.004530294345101518,0.009618586339089307,0.0038748927522771954
1956,1956,My house lacks collections of plants.,I changed my yard to a garden.,I wanted to add more color and life to my outdoor space.,0.017672544735103837,0.03073189643554622,0.01824488818277419
1957,1957,This sol is thixotropic.,It can can change into viscosity quickly.,"The sol has particles suspended in a liquid, causing the liquid to thicken when agitated.",0.006152910849578186,0.04436304950199257,0.003790890861676749
1958,1958,The chemistry teacher used some polymers for experiments.,The experiment produced a lot of smoke.,The smoke was created due the polymers breaking down and releasing gasses.,0.011472864820842239,0.021159042591235317,0.016980416751641025
1959,1959,Tom drank five cups of coffee last night.,The circulating fatty acid in his body is beyond limitation now.,Caffeine stimulates metabolism and increases fat mobilization.,0.01654423778735826,0.0661289475953882,0.21421170535244335
1960,1960,A higher ph indicates less acidic property.,Lysosomes have less acidic property than the cytosol.,"Lysosomes contain alkaline hydrolases, which raise the pH.",0.15864376135276073,0.24351455893303536,0.2158760459905844
1961,1961,Tom is a math teacher.,Tom needs to study Banach Tarski paradox.,The paradox helps illustrate the concept of infinity in math.,0.013237991722768095,0.020707081361920673,0.027087057986151415
1962,1962,Tom came out of the greenhouse in a T-shirt in winter.,Tom caught a cold.,"Tom is wearing inadequate protection against the cold weather, resulting in him catching a cold.",0.042513432354718876,0.016804366412340108,0.05160309665463742
1963,1963,Geneticists detect the number of blood types in a canine population.,Scientists have detected up to 26 species.,The 26 different blood types in canines result from genetic variations.,0.02702175713835053,0.0367116640918812,0.04139363329142077
1964,1964,The doctor gave Susan relaxin during childbirth.,The muscles in her pelvic area became relaxed.,Relaxin helps to relax the muscles in the pelvic area for the delivery of the baby.,0.06304553540811636,0.029764268642983868,0.06540337380619016
1965,1965,She accidentally shut the botfly in the refrigerator.,"After two hours, she found the botfly frozen to death.",The cold temperature of the refrigerator caused the botfly to die.,0.005914959370934623,0.021374208900117996,0.011333709029766312
1966,1966,The helicopter passed a forest of spruces.,The pilot found spruces with same height.,The spruces were planted at the same time and were evenly spaced.,0.020714367796009832,0.020920988554156555,0.015592410069458513
1967,1967,John was studying the structure of the dendrite.,He found out the structure like a tree.,"Dendrites are branches that extend out from the cell body, resembling a tree.",0.03499902107824673,0.025776532876543995,0.02886466495450966
1968,1968,Tom has put the meat in the refrigerator.,The meat is moldy.,The meat wasn't stored properly and it spoiled.,0.006406715743406261,0.00601513759378439,0.01420979947097348
1969,1969,My mother bought me many different vitamins.,She thinks my health condition is not very good.,I have been feeling weak and fatigued lately.,0.026191093972719463,0.026164520526189866,0.030546597269902883
1970,1970,There was a earthquake in the village.,Houses are destroyed.,Earthquakes are caused by the release of energy from the Earth's crust.,0.005558435493373738,0.009942019781744001,0.020573227284978624
1971,1971,Different women chat about miscarry together.,Women learn that they all miscarry at different times.,"Time of miscarriage can depend on a woman's physical and emotional health, age, and other factors.",0.036381150381577035,0.11264806423801058,0.0541619241127569
1972,1972,The people in this modern time didn't follow the culture.,Their society was damaged.,Lack of traditional values due to rapid technological advancement.,0.0315439127653282,0.025407105955512745,0.05248470831151477
1973,1973,Tom and Lucy were arranged to different positions.,They have made different achievements.,Differing skills and personal strengths.,0.006955861918805513,0.014554409635929175,0.020652006160299358
1974,1974,The two generals are enermies.,They interacted on the battlefield.,They are fighting for control of territory or resources.,8.37380673254061e-05,0.018004869627578524,0.00012095498613669778
1975,1975,The irish druid saw ravens.,He used these birds of omen for augury.,"Ravens have long been associated with wisdom and prophecy, indicating the will of the gods.",0.00010306223670819217,0.0013487170128171897,0.004139944732703156
1976,1976,The student was asked to classify those living things.,The student adopted the method of taxonomy.,Taxonomy is a system for classifying and naming organisms.,0.02681585597043533,0.03686864560502257,0.03488334246970246
1977,1977,The air condition evaporator will get moisture on the surface when refrigeration.,Then the inside of the evaporator will become moldy.,"Moisture from air condenses on evaporator, creating ideal conditions for mold growth.",0.004351445034076291,0.02713127965183936,0.08328877816469053
1978,1978,She needed a shelter.,She built a hut.,She needed refuge from the elements and protection from predators.,0.009605230502524147,0.00362524724016829,0.013955514106780484
1979,1979,We slept in a cave last night.,We found many crustaceans in the cave.,The cave was a natural habitat for the crustaceans.,0.006351455581524287,0.03833295711764376,0.009872149015700394
