,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
1724,1724,The plane needs to fly smoothly.,The plane should not fly in troposphere at last.,Planes fly in troposphere.,0.03342404500418908,0.04100486863054765,0.05563975121978811
1725,1725,He brought his cat to the vet.,The vet asserted it has panleukopenia.,Pleukopenia is a common condition in cats.,0.038511251219910315,0.03341307743086434,0.030717143061750708
1726,1726,The enemy dropped a lethal biological weapon.,Many people were infected with anthrax.,Anthrax is a lethal biological weapon.,0.06780456223795282,0.07886234875772954,0.10253831992498913
1727,1727,Peter was particularly good at cryptanalysis at the military academy.,"During the exercise, he successfully cracked the other party's cryptosystem.",Cryptanalysis is the process of cracking into another's cryptosystem.,0.004299100585456432,0.004514851254677546,0.005605133410121477
1728,1728,He doesn't have a method at all.,His trials always fail.,Methods have drawbacks.,0.0023893657915813843,0.0026237773906745885,0.002057842837262885
1729,1729,Yeasts are prokaryotes.,Yeast has no chromosomes.,Procaryotes lack nuclei.,0.027781154429900205,0.03149132914547528,0.022699005573497175
1730,1730,Scientists need to keep hydrogen peroxide stable.,Scientists keep hydrogen peroxide at room temperature.,Hydrogen perxoide is stable at room temperature.,0.20897970628889959,0.16204215917935233,0.2116699853096035
1731,1731,They walked along the stream.,They found lots of fish in it.,Streams contain fish.,0.008804961725874506,0.005987707195942516,0.008397667065539483
1732,1732,There is grass on alpine steppes.,Yaks were fed on alpine steppes.,Yaks graze on alpine steppes.,0.04129220959077448,0.08542743475296256,0.10937543598455554
1733,1733,This brand is dominant.,People believe its good quality.,Dominance influences quality.,0.0225628503433858,0.02135460669048311,0.030964693982791766
1734,1734,The Humidity was decreased.,The drying time of all paints changed except for latexes.,Humidity affects the drying time of all paints but latexes.,0.023812007276770485,0.020878126155664135,0.029343990931546615
1735,1735,Patients with cancer always have sudden pain.,The doctor will give them some meperidine.,Meperidine relieves pain without drugs.,0.10831485746384652,0.12688054390126743,0.17658139263165676
1736,1736,Ten people in the hospital have schizophrenia.,Nine of them usually have delusions and the other sometimes does.,Delusions are common among schizophrenia patients.,0.045435820344677025,0.04020552095649119,0.07943597533792816
1737,1737,Tom wants to be refrained from sex.,He became a monk.,Abstinence is the choice to refrain from sex.,0.0030707241526049768,0.002506675314677085,0.03331002249681185
1738,1738,I don't want others know I followed Paganism.,I hide the way of my life.,Paganism is the way of my life.,0.013929438100345892,0.016080395993363587,0.01497708067560168
1739,1739,The gametophyte was formed.,Fertilization was ready to start.,Fertilization starts in gametophytes.,0.013644363115149667,0.001520682697984359,0.010266767563292412
1740,1740,He lays on the sofa and watches TV every day.,He soon suffered from obesity.,Television contributes to obesity.,0.001576715720521267,0.004747864574876569,0.08977840049420528
1741,1741,Atoms in oxygen molecules have a greater ability to attract electrons to themselves than nitrogen molecules.,Oxygen is more electronegative than nitrogen.,Electronegativity is the ability of an atom in a molecule to attract electrons toward itself.,0.6746985131314523,0.6602205329193456,1.2811951930679486
1742,1742,Dogs belong to canids.,Dogs only have four legs.,Canids have four legs.,0.00045937917102820385,0.00038640341193385634,0.00037802960520131565
1743,1743,His gum is inflamed.,He had the same symptoms.,Gumours have similar symptoms.,0.07219722747775915,0.057761900992241245,0.05523361418040932
1744,1744,The mitochondrion of the leave has been hurt.,The leave is withered.,Mitochondrion provides energy.,0.012265003022741196,0.012031830506710329,0.013670119756377096
1745,1745,The manager was greatly irritated by the low salary.,He had strong response toward the salary.,Irritation triggers responses.,0.007189911079723497,0.007158895100076916,0.01432378058842647
1746,1746,The general killed all villagers there.,All people in the village died.,Kill causes dies.,0.06095902551472521,0.054901855977759366,0.05434788372368671
1747,1747,Tom made a lot of short-term investments with the government.,He made a lot of profits.,Profit is the return on a bond in the market.,0.010313519965806333,0.00895244976880048,0.027067411493745946
1748,1748,A number of artists are invited to the art exhibition.,The art exhibition was a great success.,Artists enjoy success.,0.12534053773774564,0.11030407200550922,0.15821317850259553
1749,1749,Toby is very interested in the cliffs of Huashan Mountain.,He goes climbing this summer vacation.,Climbing starts with cliffs.,0.038126598502302746,0.019109182703222545,0.054893554865411344
1750,1750,Alice got married last year.,She got pregnant last week.,Wives become mothers.,0.010911827372456197,0.0091211021661553,0.026031406506729037
1751,1751,His penis was pierced by a small wooden stick.,His penis bleeds.,Plasma flows through capillaries.,0.011296226449345886,0.014297046877573067,0.011317456555633933
1752,1752,Climates are different in the two places.,The environments in the two places are also different.,Climate affects environments.,0.005817299450797396,0.006237558271486154,0.006667529633456769
1753,1753,Floats are made of lightweight wood.,Balsa is suitable for making a float.,Balsa is lightweight wood.,0.048511566626046845,0.0426321630826425,0.046084541885714876
1754,1754,Tom went to the park.,Tom got stinged by mosquitoes.,Parks have mosquitoes.,0.006725093672913891,0.004103081056778579,0.002725305814119823
1755,1755,Mary is a three-year-old baby.,Many of her peers are suffering from tonsillitis.,Tonsillitis is common in children.,0.005779533309412911,0.020703868748114945,0.004531114972162472
1756,1756,Tom utilized lyophilization to dispose some lethal virus.,The virus became inactive.,Lyophilization is the process of killing the lethal virus.,0.01674454921108741,0.017099645887455744,0.022814510085333955
1757,1757,The population of the area is decreasing.,There is profound negative effects.,Population has profound negative effects.,0.012035471124025518,0.005917420333271549,0.030338375930373813
1758,1758,The female elephant in the zoo is getting old.,It began to grow tusks.,Tusks develop in older elephants.,0.0084523721083049,0.00826090363794622,0.10572384007322443
1759,1759,The frail Maria coughs for a long time.,Her lungs are obviously inflamed.,Coughs make inflammation.,0.004648942438148308,0.026424218369359938,0.009381156595871748
1760,1760,He dug up a snapdragon.,He found it had shallow root.,Snapdragons have shallow roots.,0.004103035710174619,0.005042284645543516,0.00430484284771645
1761,1761,The researchers conducted cloning experiments.,Some people were responsible for producing genetic copies.,Cloning is the production of genetic copies.,0.01976882256421985,0.02962604393380917,0.02510064940320706
1762,1762,My father only wants individual liberty but not individual responsibility.,What he follows is not real libertarianism.,Libertarianism is the political philosophy based on individual liberty.,0.05123432815984077,0.05740567760668698,0.07867564954680395
1763,1763,A cell line is differentiated.,It is different from other cell lines now.,Differentiation is the specialization of a cell line.,0.024017734896504033,0.015782532844099872,0.1000852470356904
1764,1764,The tumble caused his dehiscence.,The previously joined wound separated.,Dehiscence is separation of a previously joined wound.,0.01243324245295329,0.014483267371341604,0.019341057023061003
1765,1765,He bought a big mat.,He used it to cover the floor.,Matches cover floors.,0.029928713552437067,0.012342988576104613,0.030399827704607918
1766,1766,Jerry was in need of a design for his company's logo.,Jerry turned to an enterprises and paid to get a good design.,Enterprises offer designs.,0.02217538774532087,0.021240659549876608,0.02484104255976714
1767,1767,Some animals hibernate in winter.,Their prey can escape the catastrophe at this time.,Hibernation occurs during winter months.,0.02014427272668898,0.027660799537818276,0.07343379681942132
1768,1768,I had a margay.,I bought fruit for it.,Margay contains fruit.,7.443383762258322e-05,0.006947952169103694,8.526057764041347e-05
1769,1769,He wanted some paraffin.,He created a substitution reaction.,Paraffin is used in substitution reactions.,0.0023165723482418666,0.003803559406899415,0.0015370754051985747
1770,1770,The summary of Tom's paper had a mistake.,Professors picked the mistake up immediately.,Summaries receive attention.,0.014536578365553221,0.018800725744362607,0.011569929550106368
1771,1771,The altimeter malfunctions and fails to measurie atmospheric pressure.,The plane's altitude cannot be determined.,Altimeters measure atmospheric pressure to determine altitude.,0.06161334453835874,0.06643127921717558,0.07215962216494029
1772,1772,Steven yearns for the results of the college entrance examination.,"Naturally, Steven is always in a state of anxiety.",Anxiety is related to yearning.,0.004631976543337859,0.004556573908346804,0.00646705496364275
1773,1773,"Tom put sweat, tears and saliva on the silk.",Silk has different variations.,Perspiration makes silk yellow.,0.010696565479741776,0.01291251090097665,0.016741622755715637
1774,1774,Mike became a superman in his dreams.,He thought he can fly even when awake.,Supermans fly in dreams.,0.0033773880286061394,0.00340459025509154,0.004525324992691974
1775,1775,A fly was capture by a spider.,The fly was eaten by the spider.,Spiders eat prey.,0.018433425962805772,0.03269635547455875,0.02603307813222288
1776,1776,Now we are tourists.,We start our trips.,Tourists begin trips.,0.0010592844152303303,0.005048730251757483,0.0012989056968238338
1777,1777,There is a bee on the periwinkle.,The periwinkle has no reaction.,Periwinks have immune functions.,0.0032472582353604645,0.012259966998093667,0.003509250947203103
1778,1778,The amateur observed the shape of moon via images from satellites.,Its shape ranges from highly irregular to sphere.,Moons range in shape from highly irregular to sphere.,0.03135552667181826,0.035150124828913935,0.029080528155740488
1779,1779,The villager was terrified of the geysers.,His father told him it was just a manifestation of volcanic activity.,Geysers are just a manifestation of volcanic activity.,0.007256122826558137,0.012144702588053937,0.008109191110130408
1780,1780,Parents are more traditional than children.,Parents have diffrent styles from children.,Traditionalism is one of the most fundamental ways families operate.,0.004876197650221293,0.018346219261839485,0.035485003466639714
1781,1781,Tom mixex some reactants together in a beaker to see what will happen.,The beaker becomes too hot and breaks into pieces.,Reactants have large boiling points.,0.00917872846750931,0.02690920574986894,0.009941485901999374
1782,1782,Too many calories do a lot of harm to human body.,The current trend is to restrict calorie intake.,Intake has significant effects.,0.04673758955738816,0.03287921536932867,0.06896282571878497
1783,1783,My grandma was diagnoised as cataract.,She doesn't believe for her unffected visual acuity.,Cataracts are affected visual acuity.,0.0056899197054967165,0.19481958116625347,0.009775158872077604
1784,1784,Maria listens to music when she is in a bad mood.,She will be relieved.,Songs activate positive emotions.,0.0078073680375034,0.004373099096327489,0.0489181143165209
1785,1785,Tom forgot to bring water to do the experiment.,He melted some ice.,Ice is frozen water.,0.03379295566149311,0.06313046107892202,0.04929411929697178
1786,1786,Tom took a lot of antibiotics.,The doctor prescribed him a lot of probiotics to keep him healthy.,Probiotics are the opposite of antibiotics.,0.060069953729241496,0.04867007675701208,0.06432997453623417
1787,1787,Sharry was busy with her study recently and she felt tired.,Her parents invites her to take a trip together.,Traveling causes tiredness.,0.005368882398347071,0.004019091929918045,0.008168054846312832
1788,1788,Cats eat mice.,They have kept an ecological balance.,Cats have balance.,0.006743795450502371,0.0060623014433880545,0.005535920946918392
1789,1789,Scientists test soldiers' excrement.,Scientists have detected toxic substances.,Soldiers excrete toxic substances.,0.035352405292360056,0.05599036388071233,0.031017047304011076
1790,1790,The hostess hosted so many different contests.,She got tired of announcing similar result involving prizes.,Contests see similar outcomes.,0.02220549208946302,0.02500639216624399,0.02364108292598585
1791,1791,Jackson's father is going to build a house.,Jackson's uncle brought in the machines.,Machines provide construction.,0.035385130653478356,0.02664394901915694,0.02918957869371472
1792,1792,John wants to see the water vapour.,He heated the water to almost 100 degrees when he saw the vapour.,Liquids only give off vapour as they approach their boiling point.,0.030680434516333687,0.03920806026883857,0.0678214621393287
1793,1793,They had an accident in their Jeep.,The windows were broken but they were safe.,Occurrences have effects.,0.005462925315252013,0.00361409488221453,0.007208593481952841
1794,1794,Woody deciduous plants become bold and brown in late autumn.,Grapevines become bold and brown in late autumn.,Grapevines are woody deciduous plants.,0.03569440501484597,0.04235496797038378,0.12243510262583007
1795,1795,They put the monarchs in the refrigerator.,Soon it froze to death.,Monarchs are dependent on cold temperatures.,0.010600484124083919,0.023391254353753246,0.01382596752034268
1796,1796,Tom wanted some flowers to decorate his bedroom.,His mother bought some foxgloves home.,Foxgloves are fragrant flowers.,0.008530197200863497,0.004919405924094218,0.007072155662259582
1797,1797,Tom and Lucy divorced.,Children were adjudged to be adopted by their mother.,Moms carry children.,0.01433276721560561,0.02947921517656777,0.02060734835823553
1798,1798,Sharry was busy with her study recently and she felt tired.,Her parents invites her to take a trip together.,Traveling causes tiredness.,0.005368882398347071,0.004019091929918045,0.008168054846312832
1799,1799,All creatures in nature are in balance.,They structured a healthy ecosystem.,Ecosystems are living communities.,0.017752389897233233,0.01938169476423301,0.023659052771633902
1800,1800,I saw many triggerfish in underwater wolrd in Maldives.,They have very beautiful colors.,Triggerfish have brilliant red heads.,0.010351406979700207,0.01264171321406159,0.03176168027482666
1801,1801,Tom is a student who was majoring in psychology.,He always does researches about mental activities of human beings.,Psychology is the study of the mental activity of human beings.,0.01711187421521783,0.017812635638657714,0.028926196719602806
1802,1802,His skin is very dry.,He used body moisture and got better.,Moisture has high relative humidity.,0.07914298345788517,0.06996466177836949,0.11872443839927845
1803,1803,People have two faces towards family and others.,There is no quarrel at home.,Arguments are about faces.,0.018703503142855012,0.01543835047557133,0.019096692652292503
1804,1804,The director asked the staff about the product knowledge.,The staff was able to answer them all.,Staff have good product knowledge.,0.05722991826888661,0.05460855875145541,0.05811956730573793
1805,1805,The gardener sowed grass seed on this land.,He was afriad of the appearance of mice.,Mice eat grass seed.,0.008470014673196717,0.009089059670908993,0.036798497318658745
1806,1806,Tom was sent to the kindergarten.,The teacher played games with him and other children.,Groups play games.,0.019096903029107017,0.009248574912277882,0.019874218875826542
1807,1807,Blood runs through the body via vessels.,Blood brings oxygen to thw body in this way.,Vasoconstriction helps in the flow of blood.,0.05267816661231184,0.04304934694510512,0.08913751589561214
1808,1808,The metal on the gearbox is oxidized.,The car doesn't work any more.,Oxidation affects transmissions.,0.004332729970513984,0.007534458049329953,0.10864951273404877
1809,1809,He urinated beside the icons.,He was blamed for insult the religious paintings.,Imbalances are religious paintings.,0.0015278291390738905,0.03961820283881633,0.0027680804717522363
1810,1810,The Phagocytes utilized oxidants.,They helped kill bacteria they have engulfed.,Oxidants help kill bacteria they have engulfed.,0.0015659456876032816,0.016498371090763183,0.002018636718797149
1811,1811,The dry season is here.,The tardigrades began to curled themselves up into a little ball called a tun.,Tardigrades are segmented into little balls called tuns.,0.022150873554518537,0.027332209532594885,0.01945773043173508
1812,1812,This kind of animal mainly preys on Scavengers.,They live in wilderness regions.,Scavengers inhabit wilderness regions.,0.011259632498794607,0.014837597724885992,0.024813379767142724
1813,1813,His elphant is watching a bird that is really far.,The elephant can't see it clear.,Elopards have very good eyesight when an object is moving.,0.009771135885899713,0.01528939817126917,0.013353174179275522
1814,1814,Antelopes often migrate.,They live well.,Antelope survive in environments.,0.002634422646055032,0.006206903657540377,0.005238533281521549
1815,1815,There are much more creatures in the sea than on land.,Brachiopods occupy a large part of marine creatures.,Brachiopods occupy a large part of the marine kingdom.,0.0495101181058011,0.083548661445426,0.06339175411812202
1816,1816,Linda is good at typing.,She is hired by a potent company for her potential to make interest.,Types have high potential.,0.015000542983148383,0.020276803695286477,0.015301364278541481
1817,1817,Tom put some frog eggs in the pond at home.,There are many little frogs in the pond.,Frogs produce offspring.,0.18419163424201698,0.1662937519475069,0.16813808471854777
1818,1818,The teacher asked what is the translation from printed matter to spoken language.,Blair's answer is narration.,Narrative is the translation from printed matter to spoken language.,0.05335760147475829,0.0415435038713905,0.08754363692831096
1819,1819,Jerry was making a plane.,He had to make instruments.,Flight has instruments.,0.0019196586036992203,0.001405451932164765,0.03510323881978576
1820,1820,Logan lacks red blood cells in his body.,Doctors inject some erythropoietin into his bone marrow.,Erythropoietin narrows blood vessels helping maintain blood supply.,0.27462003475727953,0.34321594973150277,0.3264638947468233
1821,1821,Mary was pregnant.,Mary suffered from heartburn.,Heartburn tends to be common during pregnancy because of increased pressure on the stomach.,0.03561653544800489,0.0860884867618195,0.1593910294941386
1822,1822,Tom added a modal particle to the sentence.,This polite sentence instantly turned into a curse.,Modal particles can have opposite effects.,0.013646696168126417,0.01061190687947479,0.020179961554781883
1823,1823,Tom suffered convulsions.,Tom has an electrical malfunction of the brain.,Convulsions are an electrical malfunction of the brain.,0.03161514873060458,0.02811065799318902,0.02680493488779259
1824,1824,Lily has a sudden cardiac arrest.,Lily died of cerebral ischemia.,Ischemia is the most common cause of sudden cardiac arrest.,0.10156368071319063,0.13256108496322921,0.17020198224293526
1825,1825,Tom put the maggots in ice water.,They're all dead.,Maggots dissolve in ice water.,0.026156319695386693,0.019903878074247535,0.07955169707859726
1826,1826,John wanted to take in extra nutrients.,He ate broccolis.,Broccolis contain extra nutrients.,0.07174507186165689,0.06863672271017024,0.11063994305034854
1827,1827,Tom likes reading books.,He is very knowledgeable.,Books have great values.,0.014775356904743759,0.019444441069109645,0.014764953414273757
1828,1828,There are more workers on the square than in the company.,The number of workers on the square being employed is more than the number of those in the company.,Employment is the number of people employed.,0.021634818231314974,0.026238822656259098,0.028943606569453138
1829,1829,Lucy and Tom are not ready for the coming of a baby.,They will take actions for contraception.,Contraception is the body's natural response to a pregnancy in trouble.,0.014122670979833897,0.04563919800699682,0.031085161373550354
1830,1830,They are having a lunch break.,It is about 3锛00pm now.,Lunch breaks are often at noon.,0.0011306204699987764,0.0002944225349738886,0.002707344479533702
1831,1831,Tom suffers from asthma.,He is allergic to dust.,Many people with asthma are allergic to dust.,0.21122369310085984,0.15892822737860374,0.16384379997318083
1832,1832,I observed  the natural ends the tips of a linear chromosome through the microscope.,"After looking at the data, I learned that it is called telomere.",Telomeres are the natural ends the tips of a linear chromosome.,0.17668092086498496,0.25428365102179623,0.2572801619560239
1833,1833,He has embezzled money from the public fund.,He's under arrest.,Embezzlement is the theft of a public fund.,0.005047008269633558,0.008352641315339394,0.11684847288113229
1834,1834,Andy saw a hellbound in my house yesterday.,It must be her imagination.,Hellions are figments of imagination.,0.0030836521085294945,0.003044770966239436,0.0010627625510484292
1835,1835,Intuition cannot be tested yet.,Some people does not believe intuition.,Intuition is a belief.,0.01080291860961931,0.030150821686377664,0.010201456613058808
1836,1836,The farmer has put a pond liner on the road.,There is no water in the soil.,Pond liners keep water in the soil.,0.026715233828168303,0.0342480195762545,0.05331264417244877
1837,1837,The dog brought fleas to the ward.,The sick people were biten.,Fleas bite sick people.,0.01697599560188653,0.01690086241835677,0.11497511269983832
1838,1838,The workers are required to protect topsoil from wind erosion.,They planted rows of trees as shelterbelts.,Roots provide shelter.,0.12443051601878569,0.11048040424805194,0.11634162510260078
1839,1839,Scientists are studying the state of unresponsiveness to a specific known antigen.,Scientists named it tolerance.,Tolerance is a state of unresponsiveness to a specific known antigen.,0.04582300866277525,0.042070146031245884,0.13937962495956854
1840,1840,Researchers found a primate that ate leaves in the forest.,They are called langurs in the literature.,Langurs are primate eaters.,0.24371801863873022,0.007965754285329394,0.4159940064534281
1841,1841,He has rainwater on his fingers.,He shouldn't have contact with electricity to avoid electric shock.,Rainwater is conductor of electricity.,0.0013817182132847853,0.02742496083081577,0.0011455688429440238
1842,1842,The hunter intended to make the warble uglier.,He plucked all its plumages.,Warbles have plumages.,0.19728041121576737,0.17099868653828526,0.17101208462905723
1843,1843,Einstein accumulated experience in barriers.,He eventually succeeded in becoming a great inventor.,Barriers lead to progress.,0.013848481919188103,0.01830509753127737,0.017958667072770853
1844,1844,The flakes fell on the back of penguins.,They shook their backs off the flakes.,Penguins shake backs.,0.007156187377176293,0.0038187884906669377,0.013714104835843276
1845,1845,This is a book about dynamics.,This book introduces changes in the state of something.,Dynamics is the introduction of changes in the state of something.,0.004415855785117892,0.008949615462937419,0.005538690131993394
1846,1846,One of Tom's ramjet needs energy.,Tom added some paraffin oil to the ramjet.,Ramjets are jets without moving parts burning cheap fuel like paraffin oil.,0.009773369700108914,0.04431450056803953,0.01623803619217322
1847,1847,The Chinese army showed super capacity in the war and won a great victory.,"The Chinese commander said that thanks to the right strategy,.",Strategies focus on capacity.,0.06373614779981471,0.05232640151736457,0.07306968832943982
1848,1848,The one-year-old Tom's teeth began to stick out of his gums.,Tom's mother said he was teething.,Teething causes infants to stick out of their gums.,0.010143736714245214,0.016088660897567338,0.015703235080652852
1849,1849,John has experienced field survival.,He was bited a lot by mosquitoes.,Mosquitoes are generally very aggressive insects.,0.01523860111292935,0.0519478595097127,0.02524509757001638
1850,1850,Farmers planted some trees in the zone.,The trees almost all died.,Zones have dense vegetation.,0.0018220758462932493,0.0015091876557663153,0.008601160527394354
1851,1851,Penicillin is now outdated because our excess use of it.,Researchers produced Penicillinases to deal with this problem.,Penicillins are also antibiotics.,0.7492554854553001,0.6429183747571389,0.6411620362777152
1852,1852,The baby is growing up.,He can't wear his former clothes.,Clothing changes with age.,0.010661356088462214,0.012112787088060697,0.013076753993958662
1853,1853,Wang breathed small droplets of water contaminated by the bacteria.,Wang was infected by the bacteria.,Infection occurs when small droplets of water contaminate the lungs.,0.025775534363618985,0.037126050226192864,0.05880302163517942
1854,1854,These years he had accumulated abundant experience.,He had evolution more quickly.,Evolution involves experience.,0.005936461880680793,0.007175599146284927,0.01088259051805609
1855,1855,Tom is making steamed buns.,He put some amines in the bowl.,Amines are used in foods.,0.02100279957875821,0.022525870238193763,0.016598421746237182
1856,1856,Streptomyces scabies found in soil where John grew potatoes.,The potatoes he grew had russet disease and were therefore inedible.,Russet disease is caused by streptomyces scabies a genus of fungi.,0.1571305372469882,0.04824766809634369,0.20590475794566013
1857,1857,The Sawfly is to lay eggs.,It flies to a plant stem.,Sawflies attach to stems.,0.004660141233684572,0.004788708977285289,0.0031272650125340556
1858,1858,Tom listens to music when he is tired of studying.,He felt noticeably more relaxed.,Songs activate learning in both hemispheres of the brain.,0.03059157901071371,0.022668016198780373,0.05343775252639526
1859,1859,Gastropods are relatively soft.,They can be easily hurt.,Gastropods are relatively soft.,0.0015638130056056466,0.0012147287878669381,0.0012063549811343974
1860,1860,Tom followed the flamingo to go back their habitat.,He found that there are a lot of flamingos.,Flamingos prefer habitats.,0.006617797373901778,0.007966687729623247,0.009301718582421594
1861,1861,I had a Colonoscopy check.,I got terrifed of the instrument for examining the whole colon.,Colonoscopy involves examining the whole colon.,0.15553248759401075,0.12389886722685202,0.1212698544501386
1862,1862,Emily likes to sell processed chickens.,Frozen chickens weigh more and make more money.,Processed chickens weigh pounds.,0.025945365174539606,0.024714758275652983,0.02274194074614086
1863,1863,Jack has been working for railroads for many years.,He is familiar with all special procedures.,Railroads have special procedures.,0.012803521545950401,0.013298693923658976,0.014483225391096127
1864,1864,The propeller is working.,The metal shaft is spinning.,Propellers turn metal shafts.,0.12648061174712186,0.10767162794610037,0.10242042945616213
1865,1865,He went to learn to skate today.,He skated for hours on the rink.,Skates  fall.,0.375273930854581,0.3283547167395943,0.3283939978213222
1866,1866,There is a report about the daily life of the president.,"The president has a reasonable schedule, regular exercise and a substantial schedule of work.",Presidents have schedules.,0.026640906680696276,0.02035090700779785,0.026265053364042848
1867,1867,The engine has broken.,Tom found a adhesive with top viscosity.,Adhesives have properties.,0.05009338514378632,0.041137047155719836,0.04284126158089382
1868,1868,The man has commited sins such as robbery.,He gets paralysis.,Paralysis is a picture of the result of sin.,0.0027220806944639954,0.004610340585953568,0.007170546555842182
1869,1869,Lucy gave birth to twins but couldn't afford the living of them.,She sent them into different strange families.,Twins come from different families.,0.024202652897711053,0.0322586743155569,0.02767908349414091
1870,1870,Cathy likes to keep bees in her spare time.,Cathy wears special clothing to protect herslef.,Bees require special clothing.,0.012192598501014376,0.011457320704557164,0.020602609439196028
1871,1871,Scientists wants to explore something related to carbamic acid.,They have found urethanes and carbonic acid.,Urethanes are also related to carbamic acid.,0.07034559672891953,0.05275634846938917,0.06970554978165665
1872,1872,John wants to know how chromatids appear.,The teacher asked him to observe the anaphase of spindle fibers division.,Chromatids appear during the anaphase of spindle fibers division.,1.3634676680114746,1.1950984057342762,1.9126741909703642
1873,1873,Tom likes geology and biological.,He chooses to study paleontology.,Paleontology is a branch of geology.,0.612898928869352,0.7630607022790838,0.814774973462658
1874,1874,The fisherman stopped the movement of the crab.,The crab caught the fisherman's hand by its pincers.,Crabs use their pincers to catch insects.,0.27913155320333605,0.06626189705312568,0.3692277799567607
1875,1875,Air bubbles developed in the water column.,Tensiometers failed.,Tensiometers fail when air bubbles develop in the water column.,0.360653834605525,0.2398274465850154,0.19602347453707875
1876,1876,There are hammerheads in the aquarium.,They consume a lot of sweets every day.,Hammerheads have sweet teeth.,0.0035937421693598057,0.004823165240904954,0.002995017909163542
1877,1877,He was in need of money.,He sold his artifacts for a large of money.,Artifacts have values.,0.009422626212196895,0.0021932331268282976,0.008337725641536198
1878,1878,The heart contracted.,The valves of the heart closed.,Contractility causes closing of valves.,0.03169390264862285,0.03357766285063845,0.04394258571843717
1879,1879,I have a sweet tooth and feel dizzy sometimes.,My doctor wants me to be tested for diabetes.,Diabetes can also develop in people with sweet teeth.,0.006608516022239298,0.014086358424136735,0.014301658035304608
1880,1880,Tom has observed that there some leaves attaching to the trunk.,He recognized that it is a plam.,Plam stems have adhesive properties.,0.003951418797064494,0.004628965322208161,0.00825049769389513
1881,1881,Tom's heart beat faster because of smoking.,The doctor injected Tom with amiodarone.,Amiodarone decreases the effects of chemicals on the heart.,0.03607698483858948,0.03490999087841932,0.03372534095782047
1882,1882,The soldier was thinking how to kill the dragon.,He excluded the usage of posion.,Dragons are immune to poison.,0.003105076454336293,0.002699381164084639,0.010451764895939738
1883,1883,I catch a fever.,Fleas bite me today.,Fleas bite sick people.,0.06999454111692766,0.10723239287031032,0.09834956257379544
1884,1884,Jack's country is at war.,He was resettled in Russia.,War requires resettlement.,0.05820987902206716,0.16598918394866433,0.0584962283199294
1885,1885,Tom wants to made some cider.,Tom stores some apple juice.,Cider is fresh crushed apple juice.,0.11880478381863427,0.0957812587151486,0.14695740888583178
1886,1886,Historians studied the characteristics of human society in various eras.,They found that the enactment of law was an essential cornerstone of social development.,Laws are social documents.,0.04257365634781668,0.03735338731796636,0.05115864838882637
1887,1887,John gave us a formal presentation of his idea.,More people in us were attracted by it.,Presentation draws further attention.,0.020131350951224654,0.016996520116405518,0.01644049165957765
1888,1888,The Cockroaches infected Tom.,Tom might have salmonella.,Cockroaches carry salmonella.,0.01959604587119467,0.016302284753838655,0.019540102649265534
1889,1889,Linda likes to rub her nostrils with her fingers.,She often gets nosebleeds.,Noses have nostrils.,0.23368256627144182,0.40498725711356276,0.20256508504089915
1890,1890,The man will have a baptism next week.,He will make a public confession in the presence of others.,Baptism is a public confession made in the presence of others.,0.008936915838536072,0.010241428249485535,0.013010099898663117
1891,1891,Tom eats an egg every day.,His body is filled with protein.,Lunch provides proteins.,0.038153733361753144,0.03852976603061155,0.06584172526653596
1892,1892,Lucy is suffering from depression.,The doctor gave her some protriptyline.,Protriptyline is in a class of drugs called tricyclic antidepressants.,0.01244331560723817,0.011366400613326607,0.048222310331981454
1893,1893,I poured some oil on the polyester by accident.,It was stained easily.,Polyesters are very sensitive to oil stains.,0.03473253036984158,0.03180562241143506,0.029367008313044642
1894,1894,Tom opened an attachment to an unknown email.,His computer was infected with a virus.,Attachments are the most common carrier of viruses.,0.021867660762124055,0.05858986152297984,0.030188982269837225
1895,1895,Phototropism indicates growth towards the light.,A plant grows towards the light throughout the life.,Phototropism persists throughout life.,0.024206028709659367,0.021867276324857444,0.3467674062688828
1896,1896,There were some uncontrollable conditions here.,Bossed took care of them immediately.,Bosses take care.,0.0022985946169970287,0.009072765143531638,0.002236970518859631
1897,1897,Strong interactions occur between gluons.,These carrier particles were close to each other.,Gluons are carrier particles of the weak interaction.,0.019029982263327708,0.02116400756824831,0.23682483000319438
1898,1898,Tom keeps pheasants in the summer.,Pheasants are going through the brooding stage.,Summer marks the brooding stage in the pheasant reproductive cycle.,0.0140895302951585,0.01623474257300812,0.016171116358067034
1899,1899,The biologist present a picture of Hominoids.,The audience saw they have no tails.,Hominoids also lack a tail.,0.007644917485556757,0.008600636771369956,0.008047595698704111
1900,1900,The microwave has complex circuits.,It releases radiation when at work.,Microwaves release radiation.,0.011427902108081927,0.013581097724168385,0.008302640854170472
1901,1901,The intensity of the electricity lost.,The result is in an attenuation.,Attenuation is the loss of intensity.,0.03413871343225174,0.0523637345405755,0.05037880741454762
1902,1902,Tarsiers are the dominant inhabitants in this forest.,The most advanced group of prosimians in relation to the higher primates controlled this forest.,Tarsiers are by far the most advanced group of primates.,0.010997882023212556,0.051284384796575544,0.011845465627983933
1903,1903,Spring comes.,Most bonsai just begin their growth cycle.,Spring is when most bonsai begin their growth cycle.,0.007240506087840104,0.0283566105888868,0.00601813949777501
